created_at,text
Sat Sep 01 16:43:26 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:42:51 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:41:55 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:41:44 +0000 2018,RT @AyushmanNHA: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sat Sep 01 16:41:01 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:40:40 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:40:26 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sat Sep 01 16:39:31 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:39:08 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:38:50 +0000 2018,@narendramodi India has lots of human resources. Making use of the same would automatically take India to double diäó_ https://t.co/V9FwTbbLAJ
Sat Sep 01 16:38:32 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:38:23 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:38:20 +0000 2018,"RT @alka_d: CC @narendramodi    ""Modi's Ayushman Bharat is born through caesarean section""  https://t.co/TuS9UW0ett"
Sat Sep 01 16:38:13 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:37:59 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:37:48 +0000 2018,"RT @TheDailyPioneer: #PioneerHealth : The Haryana government on Saturday settled the first claim of Rs 9,000 under the public health insuraäó_"
Sat Sep 01 16:37:13 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:37:03 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:36:18 +0000 2018,"RT @BharatHaryana: Baby Karishma of Karnal, Haryana arrives as the first claim beneficiary of Ayushman Bharat Scheme. Congrats to the proudäó_"
Sat Sep 01 16:36:11 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:35:57 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:35:53 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:35:41 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:35:34 +0000 2018,RT @AyushmanNHA: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sat Sep 01 16:34:57 +0000 2018,RT @AyushmanNHA: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sat Sep 01 16:33:55 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sat Sep 01 16:33:47 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:33:41 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:33:34 +0000 2018,Modi's Ayushman Bharat is born through caesarean section - The Economic Times https://t.co/nh37xExFKx
Sat Sep 01 16:33:23 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:32:58 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:32:44 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:32:33 +0000 2018,"CC @narendramodi    ""Modi's Ayushman Bharat is born through caesarean section""  https://t.co/TuS9UW0ett"
Sat Sep 01 16:32:26 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:31:43 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sat Sep 01 16:31:24 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:30:53 +0000 2018,RT @AyushmanNHA: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sat Sep 01 16:30:47 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:30:38 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:30:09 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:29:16 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:28:35 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:28:01 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:27:56 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sat Sep 01 16:27:47 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:27:41 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sat Sep 01 16:26:49 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:26:41 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:26:22 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:26:17 +0000 2018,https://t.co/dVTVOTiqgu.
Sat Sep 01 16:25:38 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:24:24 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:23:50 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:23:14 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sat Sep 01 16:22:53 +0000 2018,RT @AyushmanNHA: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sat Sep 01 16:22:16 +0000 2018,@drdineshias @AyushmanNHA @cmohry @MoHFW_INDIA @NITIAayog @ibhushan @JPNadda @amitabhk87 Where we can register for Ayushman Bharat
Sat Sep 01 16:22:09 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:21:46 +0000 2018,RT @AyushmanNHA: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sat Sep 01 16:21:43 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:21:23 +0000 2018,"RT @TheDailyPioneer: #PioneerHealth : The Haryana government on Saturday settled the first claim of Rs 9,000 under the public health insuraäó_"
Sat Sep 01 16:21:17 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:20:22 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:19:49 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:19:46 +0000 2018,"RT @TheDailyPioneer: #PioneerHealth : The Haryana government on Saturday settled the first claim of Rs 9,000 under the public health insuraäó_"
Sat Sep 01 16:19:08 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:18:47 +0000 2018,"RT @narendramodi: During the 28th PRAGATI Session today, reviewed aspects relating to the tax system. Also reviewed key infrastructure projäó_"
Sat Sep 01 16:18:21 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:18:12 +0000 2018,RT @AyushmanNHA: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sat Sep 01 16:17:31 +0000 2018,"RT @narendramodi: During the 28th PRAGATI Session today, reviewed aspects relating to the tax system. Also reviewed key infrastructure projäó_"
Sat Sep 01 16:17:27 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:17:20 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:17:13 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sat Sep 01 16:17:09 +0000 2018,"1st claim raised under the highly ambitious health scheme of @narendramodi Govt., the #AyushmanBharat.A baby girläó_ https://t.co/couU4SEzMX"
Sat Sep 01 16:16:33 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:16:31 +0000 2018,First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospitaläó_ https://t.co/uMShImQezf
Sat Sep 01 16:15:42 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:15:32 +0000 2018,"#PioneerHealth : The Haryana government on Saturday settled the first claim of Rs 9,000 under the public health insäó_ https://t.co/RlXuQ68azV"
Sat Sep 01 16:15:08 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sat Sep 01 16:14:53 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:14:49 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sat Sep 01 16:14:26 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:14:19 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:14:17 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sat Sep 01 16:14:06 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sat Sep 01 16:13:49 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:13:19 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:12:59 +0000 2018,RT @AyushmanNHA: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sat Sep 01 16:12:40 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sat Sep 01 16:12:40 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sat Sep 01 16:12:26 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:12:23 +0000 2018,RT @AyushmanNHA: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sat Sep 01 16:11:49 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:11:37 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sat Sep 01 16:11:36 +0000 2018,RT @AyushmanNHA: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sat Sep 01 16:11:21 +0000 2018,Modi's Ayushman Bharat is born through caesarean section - The Economic Times https://t.co/aM0ApVd7P0
Sat Sep 01 16:11:11 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:10:48 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sat Sep 01 16:09:34 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sat Sep 01 16:09:25 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 23:58:10 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 23:55:02 +0000 2018,RT @OpIndia_com: AAP puts Ayushman Bharat for Delhi in jeopardy over demand to add party name to scheme https://t.co/r5rojM9D1C
Sun Sep 02 23:51:25 +0000 2018,"RT @bhavijay_jethva: Haryana: 19-days-old Karishma, born at Kalpana Chawla govt hospital in Karnal on August 15,is the 1st new-born beneficäó_"
Sun Sep 02 23:44:03 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 23:36:51 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 23:29:11 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 23:25:42 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 23:19:30 +0000 2018,"RT @bhavijay_jethva: Haryana: 19-days-old Karishma, born at Kalpana Chawla govt hospital in Karnal on August 15,is the 1st new-born beneficäó_"
Sun Sep 02 23:13:35 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sun Sep 02 23:00:03 +0000 2018,"RT @bhavijay_jethva: Haryana: 19-days-old Karishma, born at Kalpana Chawla govt hospital in Karnal on August 15,is the 1st new-born beneficäó_"
Sun Sep 02 22:57:04 +0000 2018,"15-Day-Old Karishma, India's First Ayushman Bharat Baby, is Already a Celebrity https://t.co/4Ce0hFxDjm https://t.co/rK4qwADpdz"
Sun Sep 02 22:54:22 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 22:16:00 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 22:15:53 +0000 2018,"RT @bhavijay_jethva: Haryana: 19-days-old Karishma, born at Kalpana Chawla govt hospital in Karnal on August 15,is the 1st new-born beneficäó_"
Sun Sep 02 22:13:24 +0000 2018,"RT @bhavijay_jethva: Haryana: 19-days-old Karishma, born at Kalpana Chawla govt hospital in Karnal on August 15,is the 1st new-born beneficäó_"
Sun Sep 02 22:09:37 +0000 2018,"Haryana: 19-days-old Karishma, born at Kalpana Chawla govt hospital in Karnal on August 15,is the 1st new-born beneäó_ https://t.co/iWrJ2abjpo"
Sun Sep 02 21:51:29 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 21:47:06 +0000 2018,"RT @CNNnews18: The äóÖAyushman Bharatäó» baby has already attained celebrity status | @aniruddhg1https://t.co/0sLWhUKaom"
Sun Sep 02 21:30:01 +0000 2018,Indeed a #Karishma - A blessed day for 1.2 billion #Indians. #AyushmaanBharat baby is a girl. _ôï_ô_ _ôï_ô_ _ôï_ô_. Re-electäó_ https://t.co/NMW1mltH16
Sun Sep 02 21:25:09 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 21:22:11 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 21:14:27 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 21:10:56 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 20:55:03 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 20:54:40 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 20:54:29 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 20:50:30 +0000 2018,"RT @ARanganathan72: Heartening.If @narendramodi can make this Health Insurance Scheme work, and side-by-side increase Health-spend to 2%äó_"
Sun Sep 02 20:48:01 +0000 2018,"RT @CNNnews18: The äóÖAyushman Bharatäó» baby has already attained celebrity status | @aniruddhg1https://t.co/0sLWhUKaom"
Sun Sep 02 20:33:26 +0000 2018,"RT @CNNnews18: The äóÖAyushman Bharatäó» baby has already attained celebrity status | @aniruddhg1https://t.co/0sLWhUKaom"
Sun Sep 02 20:32:17 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 20:30:00 +0000 2018,"The äóÖAyushman Bharatäó» baby has already attained celebrity status | @aniruddhg1https://t.co/0sLWhUKaom"
Sun Sep 02 20:26:56 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 20:24:26 +0000 2018,RT @AyushmanNHA: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 20:24:01 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 20:22:53 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 20:20:20 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 20:17:42 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 20:16:41 +0000 2018,"RT @BharatHaryana: Baby Karishma of Karnal, Haryana arrives as the first claim beneficiary of Ayushman Bharat Scheme. Congrats to the proudäó_"
Sun Sep 02 20:10:36 +0000 2018,RT @AyushmanNHA: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 20:07:31 +0000 2018,"RT @JoshiPralhad: Born on August 17, Karishma or the äóÖAyushman Bharatäó» baby has already attained celebrity status after her father Amit Kumäó_"
Sun Sep 02 20:05:58 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 20:05:00 +0000 2018,RT @OpIndia_com: AAP puts Ayushman Bharat for Delhi in jeopardy over demand to add party name to scheme https://t.co/r5rojM9D1C
Sun Sep 02 20:01:46 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 19:59:04 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 19:53:27 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 19:48:21 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 19:47:43 +0000 2018,RT @AyushmanNHA: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 19:46:56 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 19:46:33 +0000 2018,Modiäó»s Ayushman Bharat is born through caesareanŒæsection https://t.co/d6J1mdnLyb
Sun Sep 02 19:44:04 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 19:43:41 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 19:42:52 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 19:41:33 +0000 2018,"RT @ANI: Haryana: 19-days-old Karishma, born at Kalpana Chawla govt hospital in Karnal on August 15, is the 1st new-born beneficiary of PM'äó_"
Sun Sep 02 19:35:49 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 19:33:35 +0000 2018,RT @AyushmanNHA: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 19:33:14 +0000 2018,"RT @milligazette: Two days after launch, Ayushman Bharat has its first baby: Karishma https://t.co/KcAr5ttwr0"
Sun Sep 02 19:33:11 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ä_@narendramodiä© - Fittingly - it was on birth of a Girl Cäó_
Sun Sep 02 19:32:04 +0000 2018,"RT @ANI: Haryana: 19-days-old Karishma, born at Kalpana Chawla govt hospital in Karnal on August 15, is the 1st new-born beneficiary of PM'äó_"
Sun Sep 02 19:27:53 +0000 2018,RT @AyushmanNHA: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 19:27:13 +0000 2018,RT @AyushmanNHA: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 19:26:25 +0000 2018,"RT @milligazette: Two days after launch, Ayushman Bharat has its first baby: Karishma https://t.co/KcAr5ttwr0"
Sun Sep 02 19:25:41 +0000 2018,"15-Day-Old Karishma, India's First Ayushman Bharat Baby, is Already a Celebrity. this is too cool and must be celebäó_ https://t.co/cKbR0xL9GR"
Sun Sep 02 19:25:32 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 19:24:21 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Haryäó_
Sun Sep 02 19:22:04 +0000 2018,"Two days after launch, Ayushman Bharat has its first baby: Karishma https://t.co/KcAr5ttwr0"
